,Participant,Condition,TrialId,Score,ExpectedScore,NumClicks,Actions,Selection,Seed,ClickAgreement
2280,303,0,test_0,2.3591299757336683,3.1346314037891028,5,"[[0, 0, 5], [1, 0, 4], [2, 1, 3], [3, 2, 3], [4, 3, 2]]",3,21,0.16666666666666666
2281,303,0,test_1,3.4102692891541935,3.2361127429190386,5,"[[0, 1, 4], [1, 2, 3], [2, 2, 4], [3, 3, 2], [4, 4, 2]]",4,20,0.16666666666666666
2282,303,0,test_2,4.974507940308268,3.7031791264047493,5,"[[0, 4, 4], [1, 4, 4], [2, 4, 3], [3, 4, 4], [4, 4, 3]]",3,19,0.16666666666666666
2283,303,0,test_3,3.7710332588389193,3.7162186946718703,5,"[[0, 2, 4], [1, 3, 3], [2, 3, 3], [3, 2, 2], [4, 4, 1]]",4,18,0.16666666666666666
2284,303,0,test_4,4.528718959444991,3.7031791264047493,5,"[[0, 4, 4], [1, 3, 3], [2, 3, 4], [3, 3, 3], [4, 4, 2]]",0,17,0.16666666666666666
2285,303,0,test_5,3.078003612951342,3.4742675094057365,4,"[[0, 3, 4], [1, 3, 4], [2, 3, 4], [3, 3, 4]]",2,16,0.0
2286,303,0,test_6,4.276378583114634,3.6959244543554646,5,"[[0, 4, 3], [1, 4, 3], [2, 4, 3], [3, 4, 3], [4, 4, 3]]",4,15,0.16666666666666666
2287,303,0,test_7,2.089432174465732,3.410602336710381,2,"[[0, 0, 5], [1, 0, 5]]",0,14,0.0
2288,303,0,test_8,3.1190215407518243,3.3865628282668103,5,"[[0, 1, 4], [1, 1, 4], [2, 1, 4], [3, 1, 4], [4, 1, 4]]",1,13,0.16666666666666666
2289,303,0,test_9,4.1492307800824815,3.380714898974947,5,"[[0, 5, 5], [1, 5, 5], [2, 5, 5], [3, 5, 5], [4, 5, 5]]",3,12,0.16666666666666666
2290,304,2,test_0,3.428680815225803,3.381346687829697,5,"[[2, 3, 3], [3, 4, 4], [4, 0, 2], [0, 1, 2], [1, 5, 2]]",1,21,0.16666666666666666
2291,304,2,test_1,2.5257916945787295,3.4744273761679674,4,"[[0, 4, 1], [1, 4, 5], [2, 4, 0], [2, 2, 2]]",0,20,0.4
2292,304,2,test_2,4.974507940308268,3.6929809799081297,5,"[[0, 4, 0], [1, 4, 0], [2, 4, 0], [3, 4, 0], [4, 4, 0]]",3,19,0.16666666666666666
2293,304,2,test_3,3.8789414355141183,3.4446883653721114,5,"[[0, 5, 0], [1, 5, 0], [2, 5, 0], [3, 5, 0], [4, 5, 0]]",1,18,0.16666666666666666
2294,304,2,test_4,4.528718959444991,3.5387589123278556,5,"[[0, 2, 5], [1, 2, 5], [2, 2, 5], [3, 2, 5], [4, 2, 5]]",0,17,0.16666666666666666
2295,304,2,test_5,3.518098472857013,3.5387589123278556,5,"[[0, 2, 1], [1, 4, 5], [2, 2, 5], [3, 2, 5], [4, 2, 5]]",4,16,0.3333333333333333
2296,304,2,test_6,3.267755520533366,3.44404180173785,5,"[[0, 1, 5], [1, 1, 5], [2, 1, 5], [3, 1, 5], [4, 1, 5]]",0,15,0.16666666666666666
2297,304,2,test_7,4.102659872274207,3.415543913502901,5,"[[0, 5, 5], [1, 5, 5], [2, 5, 5], [3, 5, 5], [4, 5, 5]]",2,14,0.16666666666666666
2298,304,2,test_8,3.8163146100428214,3.3950032414410614,5,"[[0, 0, 5], [1, 0, 5], [2, 0, 5], [3, 0, 5], [4, 0, 5]]",3,13,0.16666666666666666
2299,304,2,test_9,3.1464022861305128,3.4759286508225498,5,"[[0, 3, 5], [1, 3, 5], [2, 3, 5], [3, 3, 5], [4, 3, 5]]",1,12,0.16666666666666666
2300,305,2,test_0,3.673830218003717,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",2,21,0.6666666666666666
2301,305,2,test_1,3.9166335377372854,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,20,0.8333333333333334
2302,305,2,test_2,4.177104318830438,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",2,19,0.6666666666666666
2303,305,2,test_3,3.7710332588389193,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",4,18,0.5
2304,305,2,test_4,4.528718959444991,3.7542877296889205,5,"[[0, 4, 5], [1, 4, 5], [0, 3, 5], [1, 3, 5], [2, 4, 5]]",0,17,0.3333333333333333
2305,305,2,test_5,2.148727333576416,3.415543913502901,5,"[[0, 5, 5], [1, 5, 5], [2, 5, 5], [3, 5, 5], [4, 5, 5]]",0,16,0.16666666666666666
2306,305,2,test_6,3.4135681227738472,3.4852019425588083,5,"[[0, 5, 5], [1, 5, 5], [2, 5, 5], [3, 5, 5], [4, 5, 5]]",2,15,0.16666666666666666
2307,305,2,test_7,3.8326020671271595,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,14,0.8333333333333334
2308,305,2,test_8,4.496134674806647,3.718932529068927,3,"[[0, 4, 5], [1, 4, 5], [2, 4, 5]]",0,13,0.25
2309,305,2,test_9,4.151230780082481,3.716932529068927,4,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5]]",3,12,0.8
2310,306,0,test_0,3.876370498244402,3.5447589123278553,2,"[[0, 2, 5], [1, 2, 5]]",0,21,0.0
2311,306,0,test_1,3.7176159406472458,3.652506651262666,5,"[[0, 3, 3], [1, 4, 4], [0, 4, 4], [0, 4, 3], [1, 4, 3]]",1,20,0.16666666666666666
2312,306,0,test_2,2.2876700851155087,3.086052504634723,4,"[[0, 4, 0], [1, 4, 0], [1, 2, 0], [0, 2, 0]]",1,19,0.0
2313,306,0,test_3,3.888941435514118,3.401163603333333,0,[],1,18,0.0
2314,306,0,test_4,4.528718959444991,3.855960273001829,5,"[[0, 5, 0], [1, 4, 0], [0, 4, 0], [1, 3, 0], [0, 3, 0]]",0,17,0.16666666666666666
2315,306,0,test_5,2.703891987390495,3.392335945513725,4,"[[0, 0, 0], [1, 0, 0], [1, 0, 5], [0, 0, 5]]",1,16,0.0
2316,306,0,test_6,3.012548735688526,3.4731329802477973,3,"[[2, 0, 0], [0, 0, 5], [1, 3, 0]]",1,15,0.0
2317,306,0,test_7,3.707446499517997,3.4693538160888657,4,"[[0, 0, 0], [2, 0, 0], [3, 2, 0], [4, 4, 3]]",4,14,0.0
2318,306,0,test_8,4.492134674806647,3.4446883653721114,5,"[[4, 5, 0], [3, 5, 0], [2, 5, 0], [1, 5, 0], [0, 5, 0]]",0,13,0.16666666666666666
2319,306,0,test_9,0.7785980005820934,2.791528850183741,3,"[[0, 4, 0], [2, 4, 0], [4, 4, 0]]",4,12,0.0
2320,307,1,test_0,3.675830218003717,3.660340135798002,4,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [2, 4, 1]]",2,21,0.6
2321,307,1,test_1,2.5237916945787298,3.1792774756299567,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [1, 4, 1], [0, 4, 1]]",0,20,0.6666666666666666
2322,307,1,test_2,4.974507940308268,3.8175859991234553,5,"[[4, 4, 1], [3, 4, 1], [2, 4, 1], [2, 4, 5], [3, 4, 5]]",3,19,0.5
2323,307,1,test_3,3.884941435514118,3.8235859991234555,2,"[[1, 4, 5], [1, 4, 1]]",1,18,1.0
2324,307,1,test_4,5.009721622330666,3.8195859991234555,4,"[[0, 4, 5], [0, 4, 1], [1, 4, 5], [1, 4, 1]]",1,17,0.8
2325,307,1,test_5,3.8726087606527946,3.49644413208918,5,"[[1, 4, 5], [3, 4, 5], [3, 4, 1], [2, 4, 5], [4, 4, 5]]",3,16,1.0
2326,307,1,test_6,4.280378583114634,3.718932529068927,3,"[[0, 4, 5], [2, 4, 5], [4, 4, 5]]",4,15,0.75
2327,307,1,test_7,3.7054464995179974,3.49644413208918,5,"[[0, 4, 5], [2, 4, 5], [4, 4, 5], [4, 4, 1], [3, 4, 1]]",4,14,1.0
2328,307,1,test_8,4.498134674806647,3.8235859991234555,2,"[[0, 4, 5], [0, 4, 1]]",0,13,1.0
2329,307,1,test_9,4.1492307800824815,3.714932529068927,5,"[[1, 4, 5], [2, 4, 5], [0, 4, 5], [4, 4, 4], [3, 4, 5]]",3,12,0.8333333333333334
2330,308,1,test_0,3.675830218003717,3.393163603333333,4,"[[4, 4, 1], [3, 4, 1], [0, 4, 5], [1, 4, 1]]",2,21,0.8
2331,308,1,test_1,3.922633537737285,3.8235859991234555,2,"[[3, 4, 5], [3, 4, 1]]",3,20,1.0
2332,308,1,test_2,4.179104318830438,3.8195859991234555,4,"[[0, 4, 5], [1, 4, 1], [2, 4, 5], [2, 4, 1]]",2,19,1.0
2333,308,1,test_3,3.8829414355141183,3.8215859991234558,3,"[[0, 4, 5], [1, 4, 5], [1, 4, 1]]",1,18,1.0
2334,308,1,test_4,4.534718959444991,3.663015065606318,2,"[[0, 4, 1], [0, 4, 5]]",0,17,0.3333333333333333
2335,308,1,test_5,3.8746087606527944,3.4984441320891797,4,"[[2, 4, 5], [2, 4, 1], [3, 4, 5], [3, 4, 1]]",3,16,0.6
2336,308,1,test_6,3.267755520533366,3.499094272472548,5,"[[0, 4, 5], [1, 4, 5], [1, 4, 1], [1, 4, 2], [0, 4, 1]]",0,15,0.6666666666666666
2337,308,1,test_7,3.8326020671271595,3.391163603333333,5,"[[0, 2, 5], [1, 2, 5], [1, 4, 5], [0, 4, 5], [0, 4, 1]]",3,14,0.16666666666666666
2338,308,1,test_8,4.498134674806647,3.8235859991234555,2,"[[0, 4, 5], [0, 4, 1]]",0,13,1.0
2339,308,1,test_9,4.153230780082481,3.661015065606318,3,"[[4, 4, 5], [3, 4, 1], [3, 4, 5]]",3,12,0.5
2340,310,2,test_0,3.428680815225803,3.404602336710381,5,"[[1, 0, 5], [0, 5, 5], [3, 1, 5], [4, 5, 5], [3, 2, 4]]",1,21,0.16666666666666666
2341,310,2,test_1,3.4102692891541935,3.714932529068927,5,"[[0, 5, 5], [1, 5, 5], [2, 5, 0], [3, 1, 1], [4, 4, 5]]",4,20,0.16666666666666666
2342,310,2,test_2,4.185104318830438,3.3991636033333332,1,"[[0, 5, 0]]",2,19,0.0
2343,310,2,test_3,3.888941435514118,3.401163603333333,0,[],1,18,0.0
2344,310,2,test_4,2.5390420156466984,3.4500418017378496,2,"[[4, 1, 5], [3, 1, 1]]",4,17,0.0
2345,310,2,test_5,3.5240984728570126,3.72221869467187,2,"[[3, 0, 5], [4, 4, 1]]",4,16,0.3333333333333333
2346,310,2,test_6,3.271755520533366,3.3951636033333332,3,"[[1, 1, 1], [3, 5, 5], [1, 1, 5]]",0,15,0.0
2347,310,2,test_7,3.2103132884371424,3.4024234882234525,5,"[[1, 5, 5], [0, 5, 5], [1, 0, 2], [0, 3, 3], [1, 1, 5]]",1,14,0.16666666666666666
2348,310,2,test_8,3.8203146100428214,3.7042949075811555,3,"[[1, 3, 5], [3, 0, 2], [3, 4, 5]]",3,13,0.0
2349,310,2,test_9,4.153230780082481,3.445772129065089,3,"[[0, 3, 4], [2, 5, 4], [3, 1, 4]]",3,12,0.0
2350,311,1,test_0,3.870370498244402,3.221631628500581,5,"[[0, 4, 1], [0, 4, 5], [1, 4, 1], [1, 4, 5], [0, 2, 1]]",0,21,0.5
2351,311,1,test_1,3.0793886104229364,3.2286360576640654,5,"[[0, 4, 1], [1, 4, 1], [0, 4, 5], [1, 4, 5], [2, 4, 1]]",2,20,0.6666666666666666
2352,311,1,test_2,2.683272404263442,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",0,19,0.3333333333333333
2353,311,1,test_3,3.8789414355141183,3.450717014773849,5,"[[0, 5, 1], [1, 5, 1], [2, 5, 1], [3, 5, 1], [4, 5, 1]]",1,18,0.16666666666666666
2354,311,1,test_4,4.13477113526486,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",2,17,0.5
2355,311,1,test_5,3.518098472857013,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",4,16,1.0
2356,311,1,test_6,3.2697555205333657,3.51253069953436,4,"[[1, 4, 1], [0, 4, 1], [0, 4, 5], [0, 4, 4]]",0,15,0.6
2357,311,1,test_7,4.102659872274207,3.80958660114376,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [2, 4, 3]]",2,14,0.6666666666666666
2358,311,1,test_8,4.494134674806647,3.7517038681657,4,"[[0, 4, 1], [1, 4, 1], [0, 4, 3], [0, 4, 4]]",0,13,0.4
2359,311,1,test_9,3.556753737457473,3.6157728716658832,5,"[[0, 4, 1], [1, 4, 1], [0, 4, 3], [0, 4, 4], [0, 4, 2]]",0,12,0.3333333333333333
2360,312,1,test_0,3.430194807552933,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 1], [3, 4, 5], [4, 4, 5]]",4,21,0.6666666666666666
2361,312,1,test_1,3.9166335377372854,3.714932529068927,5,"[[0, 4, 5], [1, 4, 1], [2, 4, 1], [3, 4, 5], [4, 4, 1]]",3,20,0.8333333333333334
2362,312,1,test_2,4.177104318830438,3.8175859991234553,5,"[[0, 4, 1], [1, 4, 5], [2, 4, 1], [2, 4, 5], [3, 4, 5]]",2,19,0.3333333333333333
2363,312,1,test_3,3.6590108574319666,3.8175859991234558,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [2, 4, 1], [4, 4, 5]]",2,18,0.5
2364,312,1,test_4,5.007721622330666,3.8175859991234558,5,"[[0, 4, 1], [1, 4, 5], [2, 4, 5], [1, 4, 1], [3, 4, 5]]",1,17,0.5
2365,312,1,test_5,3.8726087606527946,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,16,0.8333333333333334
2366,312,1,test_6,4.276378583114634,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",4,15,0.5
2367,312,1,test_7,3.8326020671271595,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 3]]",3,14,0.8333333333333334
2368,312,1,test_8,4.492134674806647,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",0,13,0.3333333333333333
2369,312,1,test_9,4.1492307800824815,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,12,0.8333333333333334
2370,313,0,test_0,3.673830218003717,3.658340135798002,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [2, 4, 1], [3, 4, 5]]",2,21,0.8333333333333334
2371,313,0,test_1,3.9166335377372854,3.8175859991234558,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [3, 4, 1]]",3,20,1.0
2372,313,0,test_2,3.6039281007395374,3.866527838063449,3,"[[0, 4, 5], [4, 4, 5], [4, 2, 5]]",4,19,0.5
2373,313,0,test_3,3.884941435514118,3.8235859991234555,2,"[[1, 4, 5], [1, 4, 1]]",1,18,1.0
2374,313,0,test_4,4.534718959444991,3.8685278380634487,2,"[[0, 4, 5], [0, 2, 5]]",0,17,0.3333333333333333
2375,313,0,test_5,3.8726087606527946,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [2, 4, 1], [3, 4, 5]]",3,16,0.8333333333333334
2376,313,0,test_6,3.0105487356885257,3.435188999662956,4,"[[0, 4, 5], [1, 4, 5], [1, 2, 5], [1, 4, 1]]",1,15,0.6
2377,313,0,test_7,3.7054464995179974,3.6516773966427034,5,"[[1, 4, 5], [0, 4, 5], [2, 4, 5], [4, 4, 5], [4, 2, 5]]",4,14,0.8333333333333334
2378,313,0,test_8,4.492134674806647,3.6516773966427034,5,"[[1, 4, 5], [0, 4, 5], [0, 2, 5], [1, 2, 5], [1, 4, 1]]",0,13,0.5
2379,313,0,test_9,4.330025265817762,3.658340135798002,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [2, 4, 1], [3, 4, 1]]",2,12,0.8333333333333334
2380,315,2,test_0,3.880370498244402,3.401163603333333,0,[],0,21,0.0
2381,315,2,test_1,3.926633537737285,3.401163603333333,0,[],3,20,0.0
2382,315,2,test_2,2.293670085115509,3.3991636033333332,1,"[[0, 1, 1]]",1,19,0.0
2383,315,2,test_3,3.951203480779368,3.401163603333333,0,[],0,18,0.0
2384,315,2,test_4,3.4835025313573276,3.401163603333333,0,[],3,17,0.0
2385,315,2,test_5,2.711891987390495,3.401163603333333,0,[],1,16,0.0
2386,315,2,test_6,4.286378583114634,3.401163603333333,0,[],4,15,0.0
2387,315,2,test_7,4.1126598722742065,3.401163603333333,0,[],2,14,0.0
2388,315,2,test_8,3.129021540751824,3.401163603333333,0,[],1,13,0.0
2389,315,2,test_9,4.159230780082481,3.401163603333333,0,[],3,12,0.0
2390,316,1,test_0,3.870370498244402,3.3575138407122775,5,"[[0, 1, 5], [1, 2, 2], [1, 1, 4], [1, 0, 5], [1, 4, 3]]",0,21,0.16666666666666666
2391,316,1,test_1,3.4122692891541933,3.230636057664065,4,"[[0, 3, 3], [2, 4, 0], [3, 2, 3], [4, 4, 1]]",4,20,0.0
2392,316,1,test_2,2.285670085115509,3.499253738489867,5,"[[1, 5, 3], [1, 1, 1], [1, 1, 5], [0, 3, 4], [0, 5, 5]]",1,19,0.16666666666666666
2393,316,1,test_3,3.6590108574319666,3.7162186946718703,5,"[[0, 3, 4], [1, 4, 2], [2, 4, 1], [3, 4, 2], [3, 3, 2]]",2,18,0.3333333333333333
2394,316,1,test_4,3.473502531357328,3.391163603333333,5,"[[1, 1, 2], [4, 3, 5], [4, 1, 2], [4, 2, 1], [4, 4, 2]]",3,17,0.16666666666666666
2395,316,1,test_5,3.076003612951342,3.6959244543554646,5,"[[0, 4, 3], [0, 2, 0], [1, 2, 3], [2, 4, 3], [3, 2, 1]]",2,16,0.16666666666666666
2396,316,1,test_6,3.4135681227738472,3.2217469918508366,5,"[[0, 2, 4], [0, 4, 1], [1, 3, 1], [1, 1, 4], [2, 2, 1]]",2,15,0.3333333333333333
2397,316,1,test_7,2.0834321744657323,3.354959830185529,5,"[[0, 3, 3], [1, 3, 3], [2, 2, 1], [0, 1, 3], [0, 5, 3]]",0,14,0.16666666666666666
2398,316,1,test_8,3.677505201495061,3.0395767906934057,5,"[[0, 4, 2], [1, 2, 4], [2, 3, 3], [4, 3, 3], [4, 2, 2]]",4,13,0.16666666666666666
2399,316,1,test_9,3.556753737457473,3.6386459198894325,5,"[[0, 2, 1], [0, 3, 1], [0, 4, 1], [0, 5, 1], [0, 5, 2]]",0,12,0.16666666666666666
2400,317,0,test_0,3.677830218003717,3.7202186946718703,3,"[[0, 4, 1], [1, 4, 1], [2, 4, 1]]",2,21,0.75
2401,317,0,test_1,3.085388610422936,3.397163603333333,2,"[[1, 4, 3], [0, 4, 3]]",2,20,0.0
2402,317,0,test_2,2.691272404263442,3.7242186946718703,1,"[[0, 4, 1]]",0,19,0.5
2403,317,0,test_3,3.947203480779368,3.7072653241619236,2,"[[0, 4, 2], [1, 4, 2]]",0,18,0.0
2404,317,0,test_4,4.528718959444991,3.811208732091447,5,"[[0, 4, 5], [1, 4, 5], [0, 4, 2], [1, 4, 2], [1, 4, 0]]",0,17,0.3333333333333333
2405,317,0,test_5,2.707891987390495,3.7019244543554644,2,"[[0, 4, 0], [1, 4, 3]]",1,16,0.0
2406,317,0,test_6,3.012548735688526,3.435658286857775,3,"[[0, 2, 1], [1, 2, 4], [2, 2, 3]]",1,15,0.0
2407,317,0,test_7,3.212313288437142,3.3853953768448104,4,"[[0, 4, 4], [1, 4, 4], [2, 2, 2], [1, 2, 1]]",1,14,0.0
2408,317,0,test_8,4.498134674806647,3.6989809799081295,2,"[[0, 4, 0], [1, 4, 0]]",0,13,0.0
2409,317,0,test_9,3.560753737457473,3.7202186946718703,3,"[[0, 4, 1], [1, 4, 2], [1, 4, 1]]",0,12,0.25
2410,318,2,test_0,2.369129975733668,3.401163603333333,0,[],3,21,0.0
2411,318,2,test_1,3.7176159406472458,3.345622759290586,5,"[[2, 3, 0], [4, 2, 1], [3, 5, 5], [4, 5, 5], [1, 5, 1]]",1,20,0.16666666666666666
2412,318,2,test_2,3.609928100739537,3.401163603333333,0,[],4,19,0.0
2413,318,2,test_3,3.781033258838919,3.401163603333333,0,[],4,18,0.0
2414,318,2,test_4,4.53871895944499,3.401163603333333,0,[],0,17,0.0
2415,318,2,test_5,3.8826087606527944,3.401163603333333,0,[],3,16,0.0
2416,318,2,test_6,3.2777555205333657,3.401163603333333,0,[],0,15,0.0
2417,318,2,test_7,3.715446499517997,3.401163603333333,0,[],4,14,0.0
2418,318,2,test_8,4.047376016920881,3.401163603333333,0,[],2,13,0.0
2419,318,2,test_9,3.1564022861305125,3.401163603333333,0,[],1,12,0.0
2420,319,2,test_0,3.428680815225803,3.404602336710381,5,"[[0, 4, 5], [1, 0, 5], [2, 4, 2], [4, 0, 5], [3, 3, 4]]",1,21,0.3333333333333333
2421,319,2,test_1,2.5237916945787298,3.1346919812110263,5,"[[0, 2, 1], [0, 4, 5], [1, 0, 5], [3, 3, 3], [2, 1, 3]]",0,20,0.3333333333333333
2422,319,2,test_2,3.5999281007395374,3.238783177822268,5,"[[0, 4, 5], [0, 4, 1], [1, 0, 1], [1, 4, 5], [4, 4, 3]]",4,19,0.5
2423,319,2,test_3,3.941203480779368,3.7031791264047493,5,"[[0, 4, 4], [2, 4, 4], [2, 2, 1], [4, 3, 2], [4, 5, 5]]",0,18,0.3333333333333333
2424,319,2,test_4,5.007721622330666,3.595525410427557,5,"[[0, 0, 1], [0, 4, 4], [1, 5, 4], [1, 2, 1], [3, 1, 3]]",1,17,0.16666666666666666
2425,319,2,test_5,2.7018919873904954,3.3573545740981245,5,"[[4, 4, 3], [4, 1, 2], [3, 3, 1], [2, 4, 1], [1, 1, 1]]",1,16,0.3333333333333333
2426,319,2,test_6,3.267755520533366,3.489727949001603,5,"[[0, 4, 3], [0, 1, 3], [3, 2, 3], [3, 4, 1], [4, 2, 3]]",0,15,0.16666666666666666
2427,319,2,test_7,2.0834321744657323,3.381718057091196,5,"[[0, 5, 0], [1, 2, 0], [3, 3, 2], [3, 5, 5], [2, 2, 1]]",0,14,0.16666666666666666
2428,319,2,test_8,3.8163146100428214,3.6866277026741523,5,"[[0, 4, 4], [2, 2, 2], [3, 4, 2], [3, 0, 2], [4, 2, 3]]",3,13,0.16666666666666666
2429,319,2,test_9,3.556753737457473,3.5387589123278556,5,"[[3, 3, 3], [4, 0, 3], [2, 1, 2], [1, 3, 2], [0, 2, 5]]",0,12,0.16666666666666666
2430,320,0,test_0,3.872370498244402,3.4318874089855442,4,"[[0, 4, 1], [1, 5, 4], [1, 5, 3], [0, 5, 2]]",0,21,0.2
2431,320,0,test_1,2.5277916945787298,3.408602336710381,3,"[[0, 0, 5], [1, 0, 5], [1, 4, 5]]",0,20,0.0
2432,320,0,test_2,2.285670085115509,3.4092177974830107,5,"[[0, 5, 3], [0, 2, 4], [1, 5, 5], [1, 1, 2], [1, 2, 4]]",1,19,0.16666666666666666
2433,320,0,test_3,3.945203480779368,3.53713596427257,3,"[[0, 0, 5], [0, 2, 3], [1, 3, 3]]",0,18,0.0
2434,320,0,test_4,4.53271895944499,3.504922874352673,3,"[[0, 2, 4], [1, 3, 4], [0, 1, 2]]",0,17,0.0
2435,320,0,test_5,2.703891987390495,3.428024707134271,4,"[[1, 3, 3], [1, 2, 4], [0, 3, 5], [0, 3, 4]]",1,16,0.0
2436,320,0,test_6,3.2697555205333657,3.40948308999684,4,"[[0, 1, 3], [0, 3, 5], [1, 1, 5], [1, 1, 3]]",0,15,0.0
2437,320,0,test_7,2.085432174465732,3.3531525837081526,4,"[[0, 5, 4], [0, 5, 3], [1, 5, 5], [1, 5, 4]]",0,14,0.0
2438,320,0,test_8,4.498134674806647,3.709179126404749,2,"[[1, 4, 4], [0, 4, 4]]",0,13,0.0
2439,320,0,test_9,3.5587537374574727,3.4949303287121865,4,"[[1, 4, 4], [0, 4, 4], [0, 4, 2], [1, 4, 3]]",0,12,0.0
2440,321,1,test_0,3.673830218003717,3.4721058347672322,5,"[[0, 4, 5], [1, 4, 5], [4, 0, 5], [3, 4, 5], [2, 4, 5]]",2,21,0.8333333333333334
2441,321,1,test_1,3.9166335377372854,3.6606131430032285,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [3, 4, 2]]",3,20,0.8333333333333334
2442,321,1,test_2,4.177104318830438,3.8646059313233216,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [2, 4, 1], [2, 4, 4]]",2,19,0.8333333333333334
2443,321,1,test_3,3.941203480779368,3.7462870003713995,5,"[[0, 4, 5], [0, 4, 1], [0, 4, 2], [0, 4, 4], [0, 4, 3]]",0,18,0.3333333333333333
2444,321,1,test_4,4.528718959444991,3.8287472440405432,5,"[[0, 4, 5], [0, 4, 1], [0, 4, 4], [0, 4, 2], [0, 4, 3]]",0,17,0.5
2445,321,1,test_5,3.8726087606527946,3.49644413208918,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [3, 4, 1]]",3,16,1.0
2446,321,1,test_6,3.008548735688526,3.337904567356045,5,"[[0, 4, 5], [1, 4, 5], [1, 4, 1], [1, 4, 4], [1, 4, 2]]",1,15,0.6666666666666666
2447,321,1,test_7,3.8326020671271595,3.657015065606318,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [3, 4, 1]]",3,14,1.0
2448,321,1,test_8,4.498134674806647,3.817208732091447,2,"[[0, 4, 5], [0, 4, 2]]",0,13,0.6666666666666666
2449,321,1,test_9,4.332025265817761,3.498174885522862,4,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [2, 4, 2]]",2,12,0.6
2450,322,0,test_0,3.432680815225803,3.408602336710381,3,"[[0, 0, 5], [1, 0, 5], [2, 0, 5]]",1,21,0.0
2451,322,0,test_1,3.7216159406472458,3.332671187037087,3,"[[0, 1, 5], [1, 1, 5], [2, 1, 5]]",1,20,0.0
2452,322,0,test_2,4.177104318830438,3.532999455166264,5,"[[0, 2, 5], [1, 2, 5], [2, 2, 5], [0, 0, 5], [2, 0, 5]]",2,19,0.16666666666666666
2453,322,0,test_3,3.8789414355141183,3.7389680737982527,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [1, 1, 5], [2, 1, 5]]",1,18,0.5
2454,322,0,test_4,5.011721622330666,3.3894041461717417,3,"[[0, 0, 5], [1, 0, 5], [2, 0, 5]]",1,17,0.0
2455,322,0,test_5,2.152727333576416,3.408602336710381,3,"[[0, 0, 5], [1, 0, 5], [2, 0, 5]]",0,16,0.0
2456,322,0,test_6,3.271755520533366,3.44804180173785,3,"[[0, 1, 5], [1, 1, 5], [2, 1, 5]]",0,15,0.0
2457,322,0,test_7,2.0874321744657323,3.408602336710381,3,"[[0, 0, 5], [1, 0, 5], [2, 0, 5]]",0,14,0.0
2458,322,0,test_8,3.1230215407518243,3.5427589123278556,3,"[[0, 2, 5], [1, 2, 5], [2, 2, 5]]",1,13,0.0
2459,322,0,test_9,3.1504022861305128,3.3990032414410614,3,"[[0, 0, 5], [1, 0, 5], [2, 0, 5]]",1,12,0.0
